strategy,direction,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,pnl_dollars,pnl_ticks,hold_min,year,hour_ct,note
g_inside_bar_breakout,LONG,2021-06-04 14:35:00+00:00,13729.25,13722.0,13743.75,2021-06-04 14:41:00+00:00,13743.75,target,29.0,58,6.0,2021,9,"IB_break LONG ib=[13722.25,13733.00]"
g_inside_bar_breakout,SHORT,2021-06-04 14:55:00+00:00,13746.5,13751.5,13736.5,2021-06-04 14:57:00+00:00,13736.5,target,20.0,40,2.0,2021,9,"IB_break SHORT ib=[13741.75,13751.25]"
g_inside_bar_breakout,SHORT,2021-06-04 16:25:00+00:00,13760.0,13762.75,13754.5,2021-06-04 16:31:00+00:00,13762.75,stop,-5.5,-11,6.0,2021,11,"IB_break SHORT ib=[13757.50,13762.50]"
g_inside_bar_breakout,LONG,2021-06-04 17:30:00+00:00,13763.0,13758.25,13772.5,2021-06-04 17:50:00+00:00,13772.5,target,19.0,38,20.0,2021,12,"IB_break LONG ib=[13758.50,13762.75]"
e_multi_day_breakout,LONG,2021-06-04 17:50:00+00:00,13770.5,13768.75,13774.0,2021-06-04 17:52:00+00:00,13774.0,target,7.0,14,2.0,2021,12,3d_break LONG 3dH=13773.00 3dL=13462.25
g_inside_bar_breakout,LONG,2021-06-04 17:50:00+00:00,13770.5,13765.5,13780.5,2021-06-04 18:06:00+00:00,13780.5,target,20.0,40,16.0,2021,12,"IB_break LONG ib=[13765.75,13771.75]"
g_inside_bar_breakout,LONG,2021-06-04 18:45:00+00:00,13780.0,13775.25,13789.5,2021-06-04 18:58:00+00:00,13775.25,stop,-9.5,-19,13.0,2021,13,"IB_break LONG ib=[13775.50,13779.75]"
g_inside_bar_breakout,LONG,2021-06-07 16:40:00+00:00,13757.25,13752.75,13766.25,2021-06-07 17:11:00+00:00,13752.75,stop,-9.0,-18,31.0,2021,11,"IB_break LONG ib=[13753.00,13758.50]"
e_multi_day_breakout,LONG,2021-06-08 13:49:00+00:00,13892.25,13885.25,13906.25,2021-06-08 13:50:00+00:00,13885.25,stop,-14.0,-28,1.0,2021,8,3d_break LONG 3dH=13808.25 3dL=13462.25
g_inside_bar_breakout,LONG,2021-06-08 16:45:00+00:00,13811.75,13806.25,13822.75,2021-06-08 16:56:00+00:00,13822.75,target,22.0,44,11.0,2021,11,"IB_break LONG ib=[13806.50,13813.00]"
g_inside_bar_breakout,LONG,2021-06-08 18:55:00+00:00,13821.75,13816.0,13833.25,2021-06-08 19:01:00+00:00,13833.25,target,23.0,46,6.0,2021,13,"IB_break LONG ib=[13816.25,13822.00]"
g_inside_bar_breakout,SHORT,2021-06-09 15:50:00+00:00,13844.0,13847.0,13838.0,2021-06-09 15:52:00+00:00,13838.0,target,12.0,24,2.0,2021,10,"IB_break SHORT ib=[13839.00,13846.75]"
g_inside_bar_breakout,LONG,2021-06-09 17:00:00+00:00,13867.5,13863.0,13876.5,2021-06-09 17:15:00+00:00,13863.0,stop,-9.0,-18,15.0,2021,12,"IB_break LONG ib=[13863.25,13869.00]"
a_asian_continuation,SHORT,2021-06-10 08:25:00+00:00,13778.25,13781.75,13771.25,2021-06-10 08:26:00+00:00,13771.25,target,14.0,28,1.0,2021,3,"ON_break SHORT close5=13766.00 on=[13771.75,13839.50]"
e_multi_day_breakout,LONG,2021-06-10 13:50:00+00:00,13937.5,13934.0,13944.5,2021-06-10 13:53:00+00:00,13944.5,target,14.0,28,3.0,2021,8,3d_break LONG 3dH=13916.75 3dL=13712.75
g_inside_bar_breakout,SHORT,2021-06-10 16:20:00+00:00,13929.5,13931.5,13925.5,2021-06-10 16:21:00+00:00,13931.5,stop,-4.0,-8,1.0,2021,11,"IB_break SHORT ib=[13925.00,13931.25]"
e_multi_day_breakout,LONG,2021-06-11 13:45:00+00:00,13953.75,13947.75,13965.75,2021-06-11 13:48:00+00:00,13965.75,target,24.0,48,3.0,2021,8,3d_break LONG 3dH=13965.00 3dL=13742.00
g_inside_bar_breakout,LONG,2021-06-11 17:45:00+00:00,13955.0,13952.5,13960.0,2021-06-11 17:50:00+00:00,13960.0,target,10.0,20,5.0,2021,12,"IB_break LONG ib=[13952.75,13956.25]"
g_inside_bar_breakout,LONG,2021-06-11 18:00:00+00:00,13959.25,13955.25,13967.25,2021-06-11 18:05:00+00:00,13967.25,target,16.0,32,5.0,2021,13,"IB_break LONG ib=[13955.50,13960.50]"
g_inside_bar_breakout,LONG,2021-06-11 18:15:00+00:00,13966.75,13961.75,13976.75,2021-06-11 19:02:00+00:00,13961.75,stop,-10.0,-20,47.0,2021,13,"IB_break LONG ib=[13962.00,13966.75]"
f_eod_mean_reversion,SHORT,2021-06-11 19:00:00+00:00,13966.0,13970.783265908165,13956.43346818367,2021-06-11 19:07:00+00:00,13956.43346818367,target,19.0,38,7.0,2021,14,EOD_rev SHORT vwap=13956.43 dist=+9.57
a_asian_continuation,LONG,2021-06-14 11:05:00+00:00,14037.25,14033.75,14044.25,2021-06-14 11:15:00+00:00,14033.75,stop,-7.0,-14,10.0,2021,6,"ON_break LONG close5=14041.75 on=[13989.50,14038.00]"
e_multi_day_breakout,LONG,2021-06-14 13:53:00+00:00,14002.25,13998.5,14009.75,2021-06-14 13:54:00+00:00,14009.75,target,15.0,30,1.0,2021,8,3d_break LONG 3dH=13988.75 3dL=13806.50
g_inside_bar_breakout,LONG,2021-06-14 17:00:00+00:00,14038.5,14035.25,14045.0,2021-06-14 17:02:00+00:00,14045.0,target,13.0,26,2.0,2021,12,"IB_break LONG ib=[14035.50,14040.75]"
d_orb_fade_fixed,LONG,2021-06-15 14:27:00+00:00,14067.25,14061.0,14113.5,2021-06-15 14:28:00+00:00,14061.0,stop,-12.5,-25,1.0,2021,9,FADE LONG (failed SHORT) wick=82% d=2172
d_orb_fade_fixed,LONG,2021-06-15 15:21:00+00:00,14063.5,14058.0,14113.5,2021-06-15 15:22:00+00:00,14058.0,stop,-11.0,-22,1.0,2021,10,FADE LONG (failed SHORT) wick=88% d=311
g_inside_bar_breakout,LONG,2021-06-15 18:00:00+00:00,14041.25,14037.0,14049.75,2021-06-15 18:11:00+00:00,14037.0,stop,-8.5,-17,11.0,2021,13,"IB_break LONG ib=[14037.25,14041.75]"
g_inside_bar_breakout,LONG,2021-06-16 15:45:00+00:00,14036.25,14031.5,14045.75,2021-06-16 15:55:00+00:00,14031.5,stop,-9.5,-19,10.0,2021,10,"IB_break LONG ib=[14031.75,14038.25]"
g_inside_bar_breakout,SHORT,2021-06-16 16:20:00+00:00,13996.0,14002.75,13982.5,2021-06-16 16:25:00+00:00,13982.5,target,27.0,54,5.0,2021,11,"IB_break SHORT ib=[13994.50,14002.50]"
g_inside_bar_breakout,LONG,2021-06-16 16:45:00+00:00,14003.5,13998.75,14013.0,2021-06-16 16:56:00+00:00,14013.0,target,19.0,38,11.0,2021,11,"IB_break LONG ib=[13999.00,14005.50]"
g_inside_bar_breakout,SHORT,2021-06-16 17:20:00+00:00,14023.5,14028.75,14013.0,2021-06-16 17:26:00+00:00,14013.0,target,21.0,42,6.0,2021,12,"IB_break SHORT ib=[14021.25,14028.50]"
g_inside_bar_breakout,SHORT,2021-06-17 14:45:00+00:00,14123.5,14128.25,14114.0,2021-06-17 14:47:00+00:00,14114.0,target,19.0,38,2.0,2021,9,"IB_break SHORT ib=[14115.50,14128.00]"
e_multi_day_breakout,LONG,2021-06-17 15:20:00+00:00,14137.0,14132.5,14146.0,2021-06-17 15:23:00+00:00,14146.0,target,18.0,36,3.0,2021,10,3d_break LONG 3dH=14123.50 3dL=13830.00
g_inside_bar_breakout,SHORT,2021-06-17 15:50:00+00:00,14184.5,14191.0,14171.5,2021-06-17 15:52:00+00:00,14171.5,target,26.0,52,2.0,2021,10,"IB_break SHORT ib=[14180.50,14190.75]"
a_asian_continuation,SHORT,2021-06-18 12:00:00+00:00,14148.5,14152.0,14141.5,2021-06-18 12:03:00+00:00,14141.5,target,14.0,28,3.0,2021,7,"ON_break SHORT close5=14128.25 on=[14134.75,14205.75]"
g_inside_bar_breakout,LONG,2021-06-18 16:20:00+00:00,14067.0,14063.25,14074.5,2021-06-18 16:22:00+00:00,14074.5,target,15.0,30,2.0,2021,11,"IB_break LONG ib=[14063.50,14073.25]"
g_inside_bar_breakout,LONG,2021-06-18 18:00:00+00:00,14071.25,14069.75,14074.25,2021-06-18 18:01:00+00:00,14074.25,target,6.0,12,1.0,2021,13,"IB_break LONG ib=[14070.00,14079.25]"
g_inside_bar_breakout,SHORT,2021-06-18 18:20:00+00:00,14082.25,14087.0,14072.75,2021-06-18 18:21:00+00:00,14087.0,stop,-9.5,-19,1.0,2021,13,"IB_break SHORT ib=[14078.25,14086.75]"
g_inside_bar_breakout,SHORT,2021-06-21 15:50:00+00:00,14117.75,14122.5,14108.25,2021-06-21 15:54:00+00:00,14108.25,target,19.0,38,4.0,2021,10,"IB_break SHORT ib=[14114.50,14122.25]"
g_inside_bar_breakout,SHORT,2021-06-21 16:20:00+00:00,14111.25,14118.0,14097.75,2021-06-21 16:28:00+00:00,14118.0,stop,-13.5,-27,8.0,2021,11,"IB_break SHORT ib=[14109.00,14117.75]"
g_inside_bar_breakout,LONG,2021-06-21 18:50:00+00:00,14120.25,14115.25,14130.25,2021-06-21 18:56:00+00:00,14130.25,target,20.0,40,6.0,2021,13,"IB_break LONG ib=[14115.50,14123.75]"
a_asian_continuation,LONG,2021-06-22 11:05:00+00:00,14152.75,14149.25,14159.75,2021-06-22 11:06:00+00:00,14159.75,target,14.0,28,1.0,2021,6,"ON_break LONG close5=14163.50 on=[14066.25,14154.50]"
e_multi_day_breakout,LONG,2021-06-22 15:20:00+00:00,14197.75,14190.25,14212.75,2021-06-22 15:26:00+00:00,14212.75,target,30.0,60,6.0,2021,10,3d_break LONG 3dH=14199.25 3dL=13932.00
g_inside_bar_breakout,LONG,2021-06-22 18:10:00+00:00,14218.0,14212.5,14229.0,2021-06-22 18:31:00+00:00,14212.5,stop,-11.0,-22,21.0,2021,13,"IB_break LONG ib=[14212.75,14220.75]"
a_asian_continuation,SHORT,2021-06-23 11:20:00+00:00,14254.5,14258.0,14247.5,2021-06-23 11:21:00+00:00,14247.5,target,14.0,28,1.0,2021,6,"ON_break SHORT close5=14246.25 on=[14251.50,14313.50]"
e_multi_day_breakout,LONG,2021-06-23 13:47:00+00:00,14287.75,14282.25,14298.75,2021-06-23 13:50:00+00:00,14282.25,stop,-11.0,-22,3.0,2021,8,3d_break LONG 3dH=14279.25 3dL=13958.75
g_inside_bar_breakout,SHORT,2021-06-23 16:00:00+00:00,14284.25,14288.5,14275.75,2021-06-23 16:08:00+00:00,14288.5,stop,-8.5,-17,8.0,2021,11,"IB_break SHORT ib=[14281.25,14288.25]"
f_eod_mean_reversion,SHORT,2021-06-23 19:33:00+00:00,14287.25,14292.045305876878,14277.659388246244,2021-06-23 19:37:00+00:00,14277.659388246244,target,19.0,38,4.0,2021,14,EOD_rev SHORT vwap=14277.66 dist=+9.59
a_asian_continuation,LONG,2021-06-24 08:00:00+00:00,14310.0,14306.5,14317.0,2021-06-24 08:01:00+00:00,14317.0,target,14.0,28,1.0,2021,3,"ON_break LONG close5=14333.00 on=[14269.00,14314.50]"
e_multi_day_breakout,LONG,2021-06-24 13:46:00+00:00,14367.0,14362.25,14376.5,2021-06-24 13:49:00+00:00,14376.5,target,19.0,38,3.0,2021,8,3d_break LONG 3dH=14316.75 3dL=13958.75
d_orb_fade_fixed,SHORT,2021-06-24 15:22:00+00:00,14385.0,14389.5,14344.0,2021-06-24 15:24:00+00:00,14389.5,stop,-9.0,-18,2.0,2021,10,FADE SHORT (failed LONG) wick=59% d=-1612
g_inside_bar_breakout,SHORT,2021-06-24 16:20:00+00:00,14416.75,14422.0,14406.25,2021-06-24 16:29:00+00:00,14406.25,target,21.0,42,9.0,2021,11,"IB_break SHORT ib=[14414.25,14421.75]"
d_orb_fade_fixed,SHORT,2021-06-24 16:48:00+00:00,14386.25,14393.25,14344.0,2021-06-24 17:20:00+00:00,14344.0,target,84.5,169,32.0,2021,11,FADE SHORT (failed LONG) wick=46% d=-6108
g_inside_bar_breakout,LONG,2021-06-24 18:20:00+00:00,14363.0,14358.0,14373.0,2021-06-24 18:23:00+00:00,14373.0,target,20.0,40,3.0,2021,13,"IB_break LONG ib=[14358.25,14365.75]"
a_asian_continuation,LONG,2021-06-25 09:40:00+00:00,14372.25,14368.75,14379.25,2021-06-25 09:41:00+00:00,14379.25,target,14.0,28,1.0,2021,4,"ON_break LONG close5=14382.75 on=[14332.25,14375.75]"
b_rth_open_drive_scalp,LONG,2021-06-25 13:35:00+00:00,14380.5,14378.125,14385.25,2021-06-25 13:36:00+00:00,14378.125,stop,-5.0,-10,1.0,2021,8,OR_drive LONG progress=+30%
g_inside_bar_breakout,SHORT,2021-06-25 13:45:00+00:00,14382.5,14386.75,14374.0,2021-06-25 13:48:00+00:00,14374.0,target,17.0,34,3.0,2021,8,"IB_break SHORT ib=[14370.50,14386.50]"
g_inside_bar_breakout,SHORT,2021-06-25 16:10:00+00:00,14344.5,14351.0,14331.5,2021-06-25 16:26:00+00:00,14331.5,target,26.0,52,16.0,2021,11,"IB_break SHORT ib=[14343.50,14350.75]"
f_eod_mean_reversion,LONG,2021-06-25 19:21:00+00:00,14342.75,14337.974414599872,14352.301170800256,2021-06-25 19:31:00+00:00,14337.974414599872,stop,-9.5,-19,10.0,2021,14,EOD_rev LONG vwap=14352.30 dist=-9.55
e_multi_day_breakout,LONG,2021-06-28 13:45:00+00:00,14440.25,14438.5,14443.75,2021-06-28 13:46:00+00:00,14443.75,target,7.0,14,1.0,2021,8,3d_break LONG 3dH=14422.00 3dL=14231.75
g_inside_bar_breakout,SHORT,2021-06-28 17:25:00+00:00,14468.0,14471.5,14461.0,2021-06-28 17:27:00+00:00,14461.0,target,14.0,28,2.0,2021,12,"IB_break SHORT ib=[14465.25,14471.25]"
a_asian_continuation,LONG,2021-06-29 10:55:00+00:00,14504.75,14501.25,14511.75,2021-06-29 10:59:00+00:00,14511.75,target,14.0,28,4.0,2021,5,"ON_break LONG close5=14513.00 on=[14468.75,14508.50]"
e_multi_day_breakout,LONG,2021-06-29 14:45:00+00:00,14513.5,14511.0,14518.5,2021-06-29 14:46:00+00:00,14518.5,target,10.0,20,1.0,2021,9,3d_break LONG 3dH=14519.50 3dL=14313.25
g_inside_bar_breakout,LONG,2021-06-29 14:45:00+00:00,14513.5,14509.25,14522.0,2021-06-29 14:46:00+00:00,14522.0,target,17.0,34,1.0,2021,9,"IB_break LONG ib=[14509.50,14517.50]"
g_inside_bar_breakout,SHORT,2021-06-29 14:55:00+00:00,14523.0,14530.5,14508.0,2021-06-29 15:01:00+00:00,14508.0,target,30.0,60,6.0,2021,9,"IB_break SHORT ib=[14523.50,14530.25]"
a_asian_continuation,SHORT,2021-06-30 09:00:00+00:00,14552.0,14555.5,14545.0,2021-06-30 09:01:00+00:00,14545.0,target,14.0,28,1.0,2021,4,"ON_break SHORT close5=14540.00 on=[14549.50,14599.00]"
e_multi_day_breakout,LONG,2021-06-30 14:55:00+00:00,14569.0,14562.25,14582.5,2021-06-30 15:06:00+00:00,14562.25,stop,-13.5,-27,11.0,2021,9,3d_break LONG 3dH=14566.75 3dL=14313.25
d_orb_fade_fixed,SHORT,2021-06-30 15:04:00+00:00,14567.25,14574.0,14524.75,2021-06-30 16:28:00+00:00,14524.75,target,85.0,170,84.0,2021,10,FADE SHORT (failed LONG) wick=42% d=-1770
f_eod_mean_reversion,SHORT,2021-06-30 19:34:00+00:00,14559.0,14563.571172932952,14549.857654134095,2021-06-30 19:45:00+00:00,14563.571172932952,stop,-9.0,-18,11.0,2021,14,EOD_rev SHORT vwap=14549.86 dist=+9.14
d_orb_fade_fixed,LONG,2021-07-01 16:24:00+00:00,14516.5,14509.5,14564.5,2021-07-01 16:32:00+00:00,14509.5,stop,-14.0,-28,8.0,2021,11,FADE LONG (failed SHORT) wick=85% d=2296
g_inside_bar_breakout,LONG,2021-07-01 17:05:00+00:00,14493.0,14489.75,14499.5,2021-07-01 17:08:00+00:00,14499.5,target,13.0,26,3.0,2021,12,"IB_break LONG ib=[14490.00,14497.75]"
f_eod_mean_reversion,SHORT,2021-07-01 19:26:00+00:00,14538.0,14542.643382366627,14528.713235266749,2021-07-01 19:30:00+00:00,14542.643382366627,stop,-9.5,-19,4.0,2021,14,EOD_rev SHORT vwap=14528.71 dist=+9.29
a_asian_continuation,LONG,2021-07-02 12:30:00+00:00,14596.75,14593.25,14603.75,2021-07-02 12:31:00+00:00,14603.75,target,14.0,28,1.0,2021,7,"ON_break LONG close5=14628.75 on=[14513.50,14613.25]"
e_multi_day_breakout,LONG,2021-07-02 13:47:00+00:00,14651.75,14644.25,14666.75,2021-07-02 14:03:00+00:00,14644.25,stop,-15.0,-30,16.0,2021,8,3d_break LONG 3dH=14576.25 3dL=14470.00
g_inside_bar_breakout,SHORT,2021-07-02 14:00:00+00:00,14655.5,14662.25,14642.0,2021-07-02 14:30:00+00:00,14642.0,target,27.0,54,30.0,2021,9,"IB_break SHORT ib=[14651.00,14662.00]"
g_inside_bar_breakout,SHORT,2021-07-02 14:40:00+00:00,14639.25,14645.25,14627.25,2021-07-02 14:44:00+00:00,14627.25,target,24.0,48,4.0,2021,9,"IB_break SHORT ib=[14635.25,14645.00]"
g_inside_bar_breakout,SHORT,2021-07-02 17:15:00+00:00,14685.5,14688.25,14680.0,2021-07-02 17:17:00+00:00,14680.0,target,11.0,22,2.0,2021,12,"IB_break SHORT ib=[14683.50,14688.00]"
g_inside_bar_breakout,LONG,2021-07-02 17:40:00+00:00,14688.25,14680.75,14703.25,2021-07-02 19:19:00+00:00,14703.25,target,30.0,60,99.0,2021,12,"IB_break LONG ib=[14681.00,14685.75]"
c_poc_magnet_reversion,LONG,2021-07-05 13:35:00+00:00,14697.5,14692.0,14708.5,2021-07-05 16:51:00+00:00,14692.0,stop,-11.0,-22,196.0,2021,8,POC_magnet LONG dist=-11.00 atr=4.60
g_inside_bar_breakout,SHORT,2021-07-05 13:45:00+00:00,14697.75,14699.75,14693.75,2021-07-05 13:47:00+00:00,14693.75,target,8.0,16,2.0,2021,8,"IB_break SHORT ib=[14696.25,14699.50]"
d_orb_fade_fixed,LONG,2021-07-05 13:52:00+00:00,14697.25,14693.0,14704.25,2021-07-05 13:57:00+00:00,14693.0,stop,-8.5,-17,5.0,2021,8,FADE LONG (failed SHORT) wick=50% d=393
d_orb_fade_fixed,LONG,2021-07-05 16:14:00+00:00,14696.75,14694.5,14704.25,2021-07-05 16:22:00+00:00,14694.5,stop,-4.5,-9,8.0,2021,11,FADE LONG (failed SHORT) wick=100% d=263
g_inside_bar_breakout,LONG,2021-07-05 16:40:00+00:00,14695.0,14693.5,14698.0,2021-07-05 16:45:00+00:00,14693.5,stop,-3.0,-6,5.0,2021,11,"IB_break LONG ib=[14693.75,14695.00]"
a_asian_continuation,LONG,2021-07-06 11:20:00+00:00,14729.5,14726.0,14736.5,2021-07-06 11:24:00+00:00,14736.5,target,14.0,28,4.0,2021,6,"ON_break LONG close5=14737.50 on=[14671.00,14733.25]"
e_multi_day_breakout,LONG,2021-07-06 13:45:00+00:00,14746.5,14741.0,14757.5,2021-07-06 13:47:00+00:00,14757.5,target,22.0,44,2.0,2021,8,3d_break LONG 3dH=14728.75 3dL=14470.75
g_inside_bar_breakout,SHORT,2021-07-06 17:55:00+00:00,14734.75,14740.5,14723.25,2021-07-06 18:07:00+00:00,14740.5,stop,-11.5,-23,12.0,2021,12,"IB_break SHORT ib=[14736.50,14740.25]"
g_inside_bar_breakout,LONG,2021-07-06 18:30:00+00:00,14751.0,14745.0,14763.0,2021-07-06 18:36:00+00:00,14745.0,stop,-12.0,-24,6.0,2021,13,"IB_break LONG ib=[14745.25,14750.75]"
g_inside_bar_breakout,SHORT,2021-07-06 18:45:00+00:00,14745.75,14751.0,14735.25,2021-07-06 18:53:00+00:00,14735.25,target,21.0,42,8.0,2021,13,"IB_break SHORT ib=[14745.75,14750.75]"
a_asian_continuation,LONG,2021-07-07 11:05:00+00:00,14852.0,14848.5,14859.0,2021-07-07 11:09:00+00:00,14859.0,target,14.0,28,4.0,2021,6,"ON_break LONG close5=14864.50 on=[14754.00,14859.25]"
e_multi_day_breakout,LONG,2021-07-07 13:51:00+00:00,14823.75,14817.75,14835.75,2021-07-07 13:54:00+00:00,14835.75,target,24.0,48,3.0,2021,8,3d_break LONG 3dH=14789.75 3dL=14619.25
a_asian_continuation,SHORT,2021-07-08 12:05:00+00:00,14575.5,14579.0,14568.5,2021-07-08 12:06:00+00:00,14579.0,stop,-7.0,-14,1.0,2021,7,"ON_break SHORT close5=14557.75 on=[14570.75,14821.75]"
e_multi_day_breakout,SHORT,2021-07-08 14:05:00+00:00,14645.0,14648.25,14638.5,2021-07-08 14:06:00+00:00,14638.5,target,13.0,26,1.0,2021,9,3d_break SHORT 3dH=14883.75 3dL=14625.25
g_inside_bar_breakout,LONG,2021-07-08 16:40:00+00:00,14707.0,14700.75,14719.5,2021-07-08 16:54:00+00:00,14719.5,target,25.0,50,14.0,2021,11,"IB_break LONG ib=[14701.00,14714.75]"
g_inside_bar_breakout,LONG,2021-07-09 14:20:00+00:00,14713.5,14706.0,14728.5,2021-07-09 14:25:00+00:00,14728.5,target,30.0,60,5.0,2021,9,"IB_break LONG ib=[14706.25,14720.25]"
g_inside_bar_breakout,LONG,2021-07-12 17:15:00+00:00,14834.5,14827.75,14848.0,2021-07-12 17:47:00+00:00,14827.75,stop,-13.5,-27,32.0,2021,12,"IB_break LONG ib=[14828.00,14835.50]"
f_eod_mean_reversion,SHORT,2021-07-12 19:04:00+00:00,14847.75,14852.44172339632,14838.366553207361,2021-07-12 19:09:00+00:00,14852.44172339632,stop,-9.5,-19,5.0,2021,14,EOD_rev SHORT vwap=14838.37 dist=+9.38
a_asian_continuation,LONG,2021-07-13 08:50:00+00:00,14883.25,14879.75,14890.25,2021-07-13 08:52:00+00:00,14890.25,target,14.0,28,2.0,2021,3,"ON_break LONG close5=14892.25 on=[14850.75,14884.75]"
e_multi_day_breakout,LONG,2021-07-13 13:50:00+00:00,14890.25,14888.75,14893.25,2021-07-13 13:51:00+00:00,14893.25,target,6.0,12,1.0,2021,8,3d_break LONG 3dH=14888.75 3dL=14540.00
g_inside_bar_breakout,LONG,2021-07-13 16:30:00+00:00,14980.75,14977.25,14987.75,2021-07-13 16:37:00+00:00,14987.75,target,14.0,28,7.0,2021,11,"IB_break LONG ib=[14977.50,14982.75]"
g_inside_bar_breakout,SHORT,2021-07-13 18:35:00+00:00,14904.25,14906.5,14899.75,2021-07-13 18:36:00+00:00,14906.5,stop,-4.5,-9,1.0,2021,13,"IB_break SHORT ib=[14897.50,14906.25]"
a_asian_continuation,LONG,2021-07-14 09:05:00+00:00,14898.75,14895.25,14905.75,2021-07-14 09:07:00+00:00,14905.75,target,14.0,28,2.0,2021,4,"ON_break LONG close5=14913.00 on=[14841.00,14902.75]"
d_orb_fade_fixed,LONG,2021-07-14 16:56:00+00:00,14937.25,14930.5,14991.25,2021-07-14 17:04:00+00:00,14930.5,stop,-13.5,-27,8.0,2021,11,FADE LONG (failed SHORT) wick=93% d=1088
g_inside_bar_breakout,SHORT,2021-07-14 17:00:00+00:00,14939.0,14941.5,14934.0,2021-07-14 17:02:00+00:00,14934.0,target,10.0,20,2.0,2021,12,"IB_break SHORT ib=[14932.25,14941.25]"
g_inside_bar_breakout,LONG,2021-07-14 18:10:00+00:00,14914.5,14910.25,14923.0,2021-07-14 18:12:00+00:00,14923.0,target,17.0,34,2.0,2021,13,"IB_break LONG ib=[14910.50,14918.75]"
g_inside_bar_breakout,LONG,2021-07-14 18:55:00+00:00,14930.25,14923.5,14943.75,2021-07-14 19:09:00+00:00,14943.75,target,27.0,54,14.0,2021,13,"IB_break LONG ib=[14923.75,14929.75]"
a_asian_continuation,LONG,2021-07-15 08:10:00+00:00,14940.0,14936.5,14947.0,2021-07-15 08:13:00+00:00,14947.0,target,14.0,28,3.0,2021,3,"ON_break LONG close5=14947.25 on=[14874.75,14940.50]"
e_multi_day_breakout,SHORT,2021-07-15 14:45:00+00:00,14788.75,14796.0,14774.25,2021-07-15 14:47:00+00:00,14774.25,target,29.0,58,2.0,2021,9,3d_break SHORT 3dH=14996.00 3dL=14802.25
g_inside_bar_breakout,LONG,2021-07-15 18:15:00+00:00,14738.5,14731.0,14753.5,2021-07-15 18:20:00+00:00,14753.5,target,30.0,60,5.0,2021,13,"IB_break LONG ib=[14731.25,14743.75]"
b_rth_open_drive_scalp,LONG,2021-07-16 13:36:00+00:00,14849.75,14848.0,14853.25,2021-07-16 13:37:00+00:00,14848.0,stop,-3.5,-7,1.0,2021,8,OR_drive LONG progress=+85%
g_inside_bar_breakout,SHORT,2021-07-16 17:55:00+00:00,14747.5,14751.5,14739.5,2021-07-16 17:59:00+00:00,14739.5,target,16.0,32,4.0,2021,12,"IB_break SHORT ib=[14743.00,14751.25]"
a_asian_continuation,SHORT,2021-07-19 11:05:00+00:00,14605.25,14608.75,14598.25,2021-07-19 11:08:00+00:00,14598.25,target,14.0,28,3.0,2021,6,"ON_break SHORT close5=14588.75 on=[14601.00,14683.25]"
e_multi_day_breakout,SHORT,2021-07-19 13:46:00+00:00,14566.75,14574.25,14551.75,2021-07-19 13:47:00+00:00,14551.75,target,30.0,60,1.0,2021,8,3d_break SHORT 3dH=14996.00 3dL=14657.25
g_inside_bar_breakout,SHORT,2021-07-20 15:00:00+00:00,14651.0,14658.25,14636.5,2021-07-20 15:07:00+00:00,14658.25,stop,-14.5,-29,7.0,2021,10,"IB_break SHORT ib=[14648.75,14658.00]"
a_asian_continuation,LONG,2021-07-21 08:20:00+00:00,14747.0,14743.5,14754.0,2021-07-21 08:23:00+00:00,14754.0,target,14.0,28,3.0,2021,3,"ON_break LONG close5=14760.75 on=[14687.25,14751.50]"
e_multi_day_breakout,LONG,2021-07-22 13:49:00+00:00,14869.75,14862.5,14884.25,2021-07-22 13:51:00+00:00,14862.5,stop,-14.5,-29,2.0,2021,8,3d_break LONG 3dH=14832.00 3dL=14444.25
g_inside_bar_breakout,LONG,2021-07-22 17:10:00+00:00,14895.25,14892.0,14901.75,2021-07-22 17:17:00+00:00,14901.75,target,13.0,26,7.0,2021,12,"IB_break LONG ib=[14892.25,14896.00]"
g_inside_bar_breakout,SHORT,2021-07-22 18:30:00+00:00,14913.0,14919.5,14900.0,2021-07-22 18:47:00+00:00,14919.5,stop,-13.0,-26,17.0,2021,13,"IB_break SHORT ib=[14914.50,14919.25]"
e_multi_day_breakout,LONG,2021-07-23 13:51:00+00:00,14972.5,14968.0,14981.5,2021-07-23 13:53:00+00:00,14981.5,target,18.0,36,2.0,2021,8,3d_break LONG 3dH=14930.75 3dL=14516.75
g_inside_bar_breakout,LONG,2021-07-23 15:10:00+00:00,15016.5,15011.75,15026.0,2021-07-23 15:14:00+00:00,15026.0,target,19.0,38,4.0,2021,10,"IB_break LONG ib=[15012.00,15021.00]"
g_inside_bar_breakout,LONG,2021-07-23 17:45:00+00:00,15095.25,15089.5,15106.75,2021-07-23 18:08:00+00:00,15106.75,target,23.0,46,23.0,2021,12,"IB_break LONG ib=[15089.75,15097.75]"
a_asian_continuation,SHORT,2021-07-26 08:00:00+00:00,15080.5,15084.0,15073.5,2021-07-26 08:02:00+00:00,15073.5,target,14.0,28,2.0,2021,3,"ON_break SHORT close5=15057.50 on=[15073.00,15127.75]"
b_rth_open_drive_scalp,SHORT,2021-07-26 13:35:00+00:00,15056.25,15060.0,15048.75,2021-07-26 13:36:00+00:00,15060.0,stop,-7.5,-15,1.0,2021,8,OR_drive SHORT progress=-67%
