strategy,direction,entry_ts,entry_price,stop_price,target_price,exit_ts,exit_price,exit_reason,pnl_dollars,pnl_ticks,hold_min,year
bias_momentum,SHORT,2026-04-28 06:45:00+00:00,27338.0,27376.25,27242.375,2026-04-28 10:45:00+00:00,27253.0,time_exit,170.0,340,240.0,2026
vwap_band_reversion,LONG,2026-04-28 08:05:00+00:00,27313.25,27280.82842559444,27396.555566526906,2026-04-28 09:39:00+00:00,27280.82842559444,stop,-65.0,-130,94.0,2026
vwap_pullback_v2,SHORT,2026-04-28 08:18:00+00:00,27337.5,27374.75,27270.5,2026-04-28 09:46:00+00:00,27270.5,target,134.0,268,88.0,2026
spring_setup,LONG,2026-04-28 09:02:00+00:00,27348.75,27324.25,27385.5,2026-04-28 09:08:00+00:00,27324.25,stop,-49.0,-98,6.0,2026
bias_momentum,SHORT,2026-04-28 10:54:00+00:00,27253.5,27299.5,27138.5,2026-04-28 11:30:00+00:00,27138.5,target,230.0,460,36.0,2026
bias_momentum,SHORT,2026-04-28 11:45:00+00:00,27147.25,27150.5,27139.125,2026-04-28 11:46:00+00:00,27139.125,target,16.0,32,1.0,2026
bias_momentum,SHORT,2026-04-28 12:05:00+00:00,27104.25,27107.5,27096.125,2026-04-28 12:06:00+00:00,27096.125,target,16.0,32,1.0,2026
bias_momentum,SHORT,2026-04-28 12:15:00+00:00,27101.5,27108.0,27085.25,2026-04-28 12:19:00+00:00,27085.25,target,32.5,65,4.0,2026
bias_momentum,SHORT,2026-04-28 12:20:00+00:00,27094.0,27109.0,27056.5,2026-04-28 12:22:00+00:00,27056.5,target,75.0,150,2.0,2026
bias_momentum,SHORT,2026-04-28 12:38:00+00:00,27071.0,27086.0,27033.5,2026-04-28 12:39:00+00:00,27086.0,stop,-30.0,-60,1.0,2026
bias_momentum,SHORT,2026-04-28 12:41:00+00:00,27083.75,27098.75,27046.25,2026-04-28 12:43:00+00:00,27098.75,stop,-30.0,-60,2.0,2026
bias_momentum,SHORT,2026-04-28 13:07:00+00:00,27129.25,27144.25,27091.75,2026-04-28 13:21:00+00:00,27144.25,stop,-30.0,-60,14.0,2026
spring_setup,LONG,2026-04-28 13:36:00+00:00,27171.75,27121.75,27246.75,2026-04-28 13:48:00+00:00,27246.75,target,150.0,300,12.0,2026
spring_setup,LONG,2026-04-28 13:51:00+00:00,27227.0,27177.0,27302.0,2026-04-28 13:55:00+00:00,27177.0,stop,-100.0,-200,4.0,2026
spring_setup,LONG,2026-04-28 14:07:00+00:00,27224.0,27174.0,27299.0,2026-04-28 14:23:00+00:00,27174.0,stop,-100.0,-200,16.0,2026
bias_momentum,SHORT,2026-04-28 14:35:00+00:00,27112.25,27127.25,27074.75,2026-04-28 14:38:00+00:00,27074.75,target,75.0,150,3.0,2026
bias_momentum,SHORT,2026-04-28 14:38:00+00:00,27057.75,27072.75,27020.25,2026-04-28 14:39:00+00:00,27072.75,stop,-30.0,-60,1.0,2026
bias_momentum,SHORT,2026-04-28 14:39:00+00:00,27072.75,27087.75,27035.25,2026-04-28 14:42:00+00:00,27087.75,stop,-30.0,-60,3.0,2026
bias_momentum,SHORT,2026-04-28 14:45:00+00:00,27081.25,27096.25,27043.75,2026-04-28 14:47:00+00:00,27096.25,stop,-30.0,-60,2.0,2026
bias_momentum,SHORT,2026-04-28 14:47:00+00:00,27097.25,27112.25,27059.75,2026-04-28 14:49:00+00:00,27059.75,target,75.0,150,2.0,2026
bias_momentum,SHORT,2026-04-28 14:49:00+00:00,27061.0,27076.0,27023.5,2026-04-28 14:51:00+00:00,27023.5,target,75.0,150,2.0,2026
bias_momentum,SHORT,2026-04-28 14:51:00+00:00,27029.0,27044.0,26991.5,2026-04-28 14:52:00+00:00,27044.0,stop,-30.0,-60,1.0,2026
bias_momentum,SHORT,2026-04-28 14:52:00+00:00,27052.5,27067.5,27015.0,2026-04-28 14:55:00+00:00,27015.0,target,75.0,150,3.0,2026
bias_momentum,SHORT,2026-04-28 15:00:00+00:00,27106.0,27110.5,27094.75,2026-04-28 15:01:00+00:00,27110.5,stop,-9.0,-18,1.0,2026
bias_momentum,SHORT,2026-04-28 15:01:00+00:00,27090.0,27105.0,27052.5,2026-04-28 15:03:00+00:00,27105.0,stop,-30.0,-60,2.0,2026
bias_momentum,SHORT,2026-04-28 15:03:00+00:00,27098.75,27113.75,27061.25,2026-04-28 15:06:00+00:00,27061.25,target,75.0,150,3.0,2026
bias_momentum,SHORT,2026-04-28 15:17:00+00:00,27088.0,27102.5,27051.75,2026-04-28 15:24:00+00:00,27051.75,target,72.5,145,7.0,2026
bias_momentum,SHORT,2026-04-28 16:25:00+00:00,27069.0,27084.0,27031.5,2026-04-28 16:35:00+00:00,27031.5,target,75.0,150,10.0,2026
bias_momentum,SHORT,2026-04-28 16:40:00+00:00,27042.75,27051.25,27021.5,2026-04-28 16:45:00+00:00,27051.25,stop,-17.0,-34,5.0,2026
orb_fade,LONG,2026-04-28 16:52:00+00:00,27074.75,27067.25,27240.0,2026-04-28 17:03:00+00:00,27067.25,stop,-15.0,-30,11.0,2026
bias_momentum,SHORT,2026-04-28 16:56:00+00:00,27081.25,27096.25,27043.75,2026-04-28 17:01:00+00:00,27096.25,stop,-30.0,-60,5.0,2026
bias_momentum,SHORT,2026-04-28 17:02:00+00:00,27073.75,27088.75,27036.25,2026-04-28 17:28:00+00:00,27088.75,stop,-30.0,-60,26.0,2026
spring_setup,LONG,2026-04-28 17:39:00+00:00,27112.0,27075.5,27166.75,2026-04-28 18:20:00+00:00,27166.75,target,109.5,219,41.0,2026
spring_setup,LONG,2026-04-28 18:24:00+00:00,27170.5,27135.0,27223.75,2026-04-28 19:11:00+00:00,27223.75,target,106.5,213,47.0,2026
bias_momentum,LONG,2026-04-28 18:40:00+00:00,27170.5,27155.5,27208.0,2026-04-28 19:02:00+00:00,27208.0,target,75.0,150,22.0,2026
spring_setup,LONG,2026-04-28 19:25:00+00:00,27184.75,27158.25,27224.5,2026-04-28 19:54:00+00:00,27158.25,stop,-53.0,-106,29.0,2026
bias_momentum,LONG,2026-04-28 19:25:00+00:00,27184.75,27137.25,27303.5,2026-04-28 23:25:00+00:00,27223.0,time_exit,76.5,153,240.0,2026
spring_setup,LONG,2026-04-28 19:55:00+00:00,27171.25,27132.75,27229.0,2026-04-28 22:01:00+00:00,27229.0,target,115.5,231,126.0,2026
spring_setup,LONG,2026-04-28 22:02:00+00:00,27225.25,27201.0,27261.625,2026-04-29 00:03:00+00:00,27261.625,target,73.0,146,121.0,2026
bias_momentum,LONG,2026-04-28 23:25:00+00:00,27223.0,27199.75,27281.125,2026-04-29 00:16:00+00:00,27281.125,target,116.0,232,51.0,2026
compression_breakout_v2,LONG,2026-04-29 00:00:00+00:00,27257.5,27245.5,27281.5,2026-04-29 00:16:00+00:00,27281.5,target,48.0,96,16.0,2026
spring_setup,LONG,2026-04-29 00:11:00+00:00,27269.5,27251.75,27296.125,2026-04-29 01:00:00+00:00,27251.75,stop,-35.5,-71,49.0,2026
bias_momentum,LONG,2026-04-29 00:20:00+00:00,27270.5,27241.25,27343.625,2026-04-29 01:04:00+00:00,27241.25,stop,-58.5,-117,44.0,2026
spring_setup,LONG,2026-04-29 01:11:00+00:00,27222.25,27200.5,27254.875,2026-04-29 01:37:00+00:00,27254.875,target,65.0,130,26.0,2026
bias_momentum,LONG,2026-04-29 01:15:00+00:00,27229.75,27214.75,27267.25,2026-04-29 01:17:00+00:00,27214.75,stop,-30.0,-60,2.0,2026
bias_momentum,LONG,2026-04-29 01:30:00+00:00,27230.75,27190.25,27332.0,2026-04-29 05:30:00+00:00,27297.0,time_exit,132.5,265,240.0,2026
spring_setup,LONG,2026-04-29 01:39:00+00:00,27251.75,27227.75,27287.75,2026-04-29 03:09:00+00:00,27287.75,target,72.0,144,90.0,2026
spring_setup,LONG,2026-04-29 03:11:00+00:00,27283.75,27265.75,27310.75,2026-04-29 04:37:00+00:00,27310.75,target,54.0,108,86.0,2026
spring_setup,LONG,2026-04-29 04:57:00+00:00,27296.5,27284.25,27314.875,2026-04-29 05:01:00+00:00,27284.25,stop,-24.5,-49,4.0,2026
vwap_pullback_v2,LONG,2026-04-29 05:03:00+00:00,27297.25,27277.75,27332.25,2026-04-29 05:25:00+00:00,27277.75,stop,-39.0,-78,22.0,2026
spring_setup,LONG,2026-04-29 05:19:00+00:00,27286.75,27273.25,27307.0,2026-04-29 05:25:00+00:00,27273.25,stop,-27.0,-54,6.0,2026
spring_setup,LONG,2026-04-29 05:25:00+00:00,27281.0,27261.0,27311.0,2026-04-29 06:01:00+00:00,27311.0,target,60.0,120,36.0,2026
vwap_pullback_v2,LONG,2026-04-29 05:28:00+00:00,27290.25,27268.25,27329.75,2026-04-29 06:51:00+00:00,27268.25,stop,-44.0,-88,83.0,2026
bias_momentum,LONG,2026-04-29 05:30:00+00:00,27297.0,27269.5,27365.75,2026-04-29 06:51:00+00:00,27269.5,stop,-55.0,-110,81.0,2026
spring_setup,LONG,2026-04-29 06:02:00+00:00,27311.25,27293.25,27338.25,2026-04-29 06:13:00+00:00,27293.25,stop,-36.0,-72,11.0,2026
spring_setup,LONG,2026-04-29 06:20:00+00:00,27290.75,27274.75,27314.75,2026-04-29 06:50:00+00:00,27274.75,stop,-32.0,-64,30.0,2026
vwap_band_reversion,SHORT,2026-04-29 06:25:00+00:00,27283.75,27323.75814045204,27140.388372243066,2026-04-29 10:25:00+00:00,27277.25,time_exit,13.0,26,240.0,2026
spring_setup,LONG,2026-04-29 06:55:00+00:00,27268.25,27250.25,27295.25,2026-04-29 07:17:00+00:00,27250.25,stop,-36.0,-72,22.0,2026
bias_momentum,LONG,2026-04-29 07:00:00+00:00,27273.5,27238.25,27361.625,2026-04-29 07:42:00+00:00,27238.25,stop,-70.5,-141,42.0,2026
spring_setup,LONG,2026-04-29 07:38:00+00:00,27265.0,27246.0,27293.5,2026-04-29 07:41:00+00:00,27246.0,stop,-38.0,-76,3.0,2026
bias_momentum,SHORT,2026-04-29 08:04:00+00:00,27242.0,27257.0,27204.5,2026-04-29 08:15:00+00:00,27204.5,target,75.0,150,11.0,2026
bias_momentum,SHORT,2026-04-29 08:30:00+00:00,27244.25,27287.75,27135.5,2026-04-29 10:27:00+00:00,27287.75,stop,-87.0,-174,117.0,2026
vwap_pullback_v2,SHORT,2026-04-29 09:14:00+00:00,27254.5,27292.5,27186.0,2026-04-29 13:14:00+00:00,27243.0,time_exit,23.0,46,240.0,2026
spring_setup,LONG,2026-04-29 09:17:00+00:00,27261.0,27231.5,27305.25,2026-04-29 09:56:00+00:00,27231.5,stop,-59.0,-118,39.0,2026
spring_setup,LONG,2026-04-29 10:21:00+00:00,27265.0,27238.5,27304.75,2026-04-29 11:47:00+00:00,27238.5,stop,-53.0,-106,86.0,2026
bias_momentum,LONG,2026-04-29 11:10:00+00:00,27266.0,27229.5,27357.25,2026-04-29 12:14:00+00:00,27229.5,stop,-73.0,-146,64.0,2026
bias_momentum,SHORT,2026-04-29 12:14:00+00:00,27233.25,27282.25,27110.75,2026-04-29 14:32:00+00:00,27282.25,stop,-98.0,-196,138.0,2026
opening_session,LONG,2026-04-29 13:50:00+00:00,27217.0,27202.0,27264.12,2026-04-29 13:51:00+00:00,27202.0,stop,-30.0,-60,1.0,2026
opening_session,LONG,2026-04-29 13:51:00+00:00,27210.5,27195.5,27257.62,2026-04-29 13:52:00+00:00,27195.5,stop,-30.0,-60,1.0,2026
opening_session,LONG,2026-04-29 13:52:00+00:00,27192.25,27177.25,27239.38,2026-04-29 14:23:00+00:00,27239.38,target,94.5,189,31.0,2026
opening_session,LONG,2026-04-29 14:23:00+00:00,27234.25,27219.25,27281.38,2026-04-29 14:32:00+00:00,27281.38,target,94.5,189,9.0,2026
spring_setup,LONG,2026-04-29 14:31:00+00:00,27269.25,27219.25,27344.25,2026-04-29 15:54:00+00:00,27219.25,stop,-100.0,-200,83.0,2026
bias_momentum,LONG,2026-04-29 14:40:00+00:00,27300.25,27288.75,27329.0,2026-04-29 14:41:00+00:00,27288.75,stop,-23.0,-46,1.0,2026
bias_momentum,LONG,2026-04-29 14:42:00+00:00,27291.0,27279.0,27321.0,2026-04-29 15:05:00+00:00,27279.0,stop,-24.0,-48,23.0,2026
bias_momentum,LONG,2026-04-29 15:19:00+00:00,27258.75,27243.75,27296.25,2026-04-29 15:46:00+00:00,27296.25,target,75.0,150,27.0,2026
bias_momentum,LONG,2026-04-29 15:46:00+00:00,27291.0,27276.0,27328.5,2026-04-29 15:49:00+00:00,27276.0,stop,-30.0,-60,3.0,2026
bias_momentum,LONG,2026-04-29 15:49:00+00:00,27284.75,27275.0,27309.125,2026-04-29 15:51:00+00:00,27275.0,stop,-19.5,-39,2.0,2026
spring_setup,LONG,2026-04-29 15:59:00+00:00,27240.0,27190.0,27315.0,2026-04-29 16:30:00+00:00,27190.0,stop,-100.0,-200,31.0,2026
bias_momentum,SHORT,2026-04-29 16:45:00+00:00,27198.5,27207.75,27175.375,2026-04-29 16:49:00+00:00,27207.75,stop,-18.5,-37,4.0,2026
bias_momentum,SHORT,2026-04-29 16:49:00+00:00,27204.0,27211.25,27185.875,2026-04-29 16:50:00+00:00,27211.25,stop,-14.5,-29,1.0,2026
bias_momentum,SHORT,2026-04-29 16:55:00+00:00,27210.25,27222.75,27179.0,2026-04-29 17:02:00+00:00,27179.0,target,62.5,125,7.0,2026
bias_momentum,SHORT,2026-04-29 17:10:00+00:00,27213.75,27215.75,27208.75,2026-04-29 17:11:00+00:00,27215.75,stop,-4.0,-8,1.0,2026
bias_momentum,SHORT,2026-04-29 17:11:00+00:00,27208.5,27218.25,27184.125,2026-04-29 17:20:00+00:00,27218.25,stop,-19.5,-39,9.0,2026
bias_momentum,SHORT,2026-04-29 17:41:00+00:00,27209.25,27224.25,27171.75,2026-04-29 17:45:00+00:00,27224.25,stop,-30.0,-60,4.0,2026
spring_setup,LONG,2026-04-29 17:51:00+00:00,27247.75,27213.75,27298.75,2026-04-29 18:02:00+00:00,27213.75,stop,-68.0,-136,11.0,2026
bias_momentum,SHORT,2026-04-29 18:05:00+00:00,27203.25,27218.25,27165.75,2026-04-29 18:07:00+00:00,27218.25,stop,-30.0,-60,2.0,2026
bias_momentum,SHORT,2026-04-29 18:07:00+00:00,27212.0,27227.0,27174.5,2026-04-29 18:09:00+00:00,27174.5,target,75.0,150,2.0,2026
bias_momentum,SHORT,2026-04-29 18:25:00+00:00,27212.0,27227.0,27174.5,2026-04-29 18:35:00+00:00,27227.0,stop,-30.0,-60,10.0,2026
bias_momentum,SHORT,2026-04-29 18:40:00+00:00,27220.5,27235.5,27183.0,2026-04-29 18:45:00+00:00,27183.0,target,75.0,150,5.0,2026
spring_setup,LONG,2026-04-29 19:08:00+00:00,27284.5,27236.25,27356.875,2026-04-29 20:00:00+00:00,27356.875,target,145.0,290,52.0,2026
bias_momentum,LONG,2026-04-29 19:36:00+00:00,27286.5,27271.5,27324.0,2026-04-29 19:41:00+00:00,27271.5,stop,-30.0,-60,5.0,2026
bias_momentum,LONG,2026-04-29 19:45:00+00:00,27284.25,27271.0,27317.375,2026-04-29 19:50:00+00:00,27271.0,stop,-26.5,-53,5.0,2026
bias_momentum,LONG,2026-04-29 19:52:00+00:00,27279.5,27264.5,27317.0,2026-04-29 19:59:00+00:00,27317.0,target,75.0,150,7.0,2026
bias_momentum,LONG,2026-04-29 20:05:00+00:00,27317.25,27302.25,27354.75,2026-04-29 20:09:00+00:00,27302.25,stop,-30.0,-60,4.0,2026
spring_setup,LONG,2026-04-29 20:18:00+00:00,27126.25,27076.25,27201.25,2026-04-29 20:21:00+00:00,27201.25,target,150.0,300,3.0,2026
spring_setup,LONG,2026-04-29 20:22:00+00:00,27221.75,27171.75,27296.75,2026-04-29 20:31:00+00:00,27296.75,target,150.0,300,9.0,2026
spring_setup,LONG,2026-04-29 20:36:00+00:00,27284.25,27234.25,27359.25,2026-04-29 20:49:00+00:00,27234.25,stop,-100.0,-200,13.0,2026
spring_setup,LONG,2026-04-29 20:51:00+00:00,27215.25,27165.25,27290.25,2026-04-29 20:57:00+00:00,27165.25,stop,-100.0,-200,6.0,2026
bias_momentum,SHORT,2026-04-29 20:55:00+00:00,27216.25,27230.25,27181.25,2026-04-29 20:57:00+00:00,27181.25,target,70.0,140,2.0,2026
spring_setup,LONG,2026-04-29 22:10:00+00:00,27386.5,27336.5,27461.5,2026-04-29 22:16:00+00:00,27461.5,target,150.0,300,6.0,2026
spring_setup,LONG,2026-04-29 22:18:00+00:00,27474.5,27424.5,27549.5,2026-04-29 23:54:00+00:00,27549.5,target,150.0,300,96.0,2026
bias_momentum,LONG,2026-04-29 23:10:00+00:00,27466.0,27463.5,27472.25,2026-04-29 23:11:00+00:00,27472.25,target,12.5,25,1.0,2026
bias_momentum,LONG,2026-04-29 23:11:00+00:00,27469.25,27463.5,27483.625,2026-04-29 23:16:00+00:00,27463.5,stop,-11.5,-23,5.0,2026
bias_momentum,LONG,2026-04-29 23:25:00+00:00,27465.5,27452.5,27498.0,2026-04-29 23:38:00+00:00,27498.0,target,65.0,130,13.0,2026
spring_setup,LONG,2026-04-30 00:08:00+00:00,27578.25,27539.0,27637.125,2026-04-30 02:21:00+00:00,27539.0,stop,-78.5,-157,133.0,2026
bias_momentum,LONG,2026-04-30 00:17:00+00:00,27562.75,27558.0,27574.625,2026-04-30 00:19:00+00:00,27574.625,target,24.0,48,2.0,2026
bias_momentum,LONG,2026-04-30 00:22:00+00:00,27569.75,27561.5,27590.375,2026-04-30 00:26:00+00:00,27590.375,target,41.0,82,4.0,2026
bias_momentum,LONG,2026-04-30 01:15:00+00:00,27572.75,27565.25,27591.5,2026-04-30 01:17:00+00:00,27565.25,stop,-15.0,-30,2.0,2026
bias_momentum,LONG,2026-04-30 01:17:00+00:00,27570.75,27562.75,27590.75,2026-04-30 01:33:00+00:00,27590.75,target,40.0,80,16.0,2026
bias_momentum,LONG,2026-04-30 01:33:00+00:00,27591.75,27576.75,27629.25,2026-04-30 01:35:00+00:00,27576.75,stop,-30.0,-60,2.0,2026
bias_momentum,LONG,2026-04-30 01:52:00+00:00,27569.0,27557.25,27598.375,2026-04-30 02:17:00+00:00,27557.25,stop,-23.5,-47,25.0,2026
spring_setup,LONG,2026-04-30 02:21:00+00:00,27543.5,27515.5,27585.5,2026-04-30 02:29:00+00:00,27515.5,stop,-56.0,-112,8.0,2026
bias_momentum,SHORT,2026-04-30 02:25:00+00:00,27538.5,27582.5,27428.5,2026-04-30 02:30:00+00:00,27428.5,target,220.0,440,5.0,2026
compression_breakout_v2,SHORT,2026-04-30 02:30:00+00:00,27448.75,27463.75,27418.75,2026-04-30 02:31:00+00:00,27418.75,target,60.0,120,1.0,2026
spring_setup,LONG,2026-04-30 02:36:00+00:00,27454.5,27411.5,27519.0,2026-04-30 02:47:00+00:00,27411.5,stop,-86.0,-172,11.0,2026
spring_setup,LONG,2026-04-30 02:48:00+00:00,27409.25,27366.5,27473.375,2026-04-30 04:05:00+00:00,27366.5,stop,-85.5,-171,77.0,2026
vwap_pullback_v2,SHORT,2026-04-30 04:23:00+00:00,27286.0,27314.0,27235.5,2026-04-30 04:59:00+00:00,27235.5,target,101.0,202,36.0,2026
vwap_pullback_v2,SHORT,2026-04-30 05:04:00+00:00,27259.75,27274.25,27233.75,2026-04-30 05:08:00+00:00,27274.25,stop,-29.0,-58,4.0,2026
vwap_pullback_v2,SHORT,2026-04-30 05:20:00+00:00,27278.25,27300.75,27237.75,2026-04-30 05:57:00+00:00,27237.75,target,81.0,162,37.0,2026
bias_momentum,SHORT,2026-04-30 05:23:00+00:00,27276.25,27291.25,27238.75,2026-04-30 05:38:00+00:00,27291.25,stop,-30.0,-60,15.0,2026
bias_momentum,SHORT,2026-04-30 05:43:00+00:00,27274.0,27289.0,27236.5,2026-04-30 05:57:00+00:00,27236.5,target,75.0,150,14.0,2026
bias_momentum,SHORT,2026-04-30 06:20:00+00:00,27223.5,27225.5,27218.5,2026-04-30 06:21:00+00:00,27225.5,stop,-4.0,-8,1.0,2026
vwap_pullback_v2,SHORT,2026-04-30 06:48:00+00:00,27258.25,27276.75,27225.0,2026-04-30 06:52:00+00:00,27276.75,stop,-37.0,-74,4.0,2026
spring_setup,LONG,2026-04-30 07:15:00+00:00,27323.75,27289.0,27375.875,2026-04-30 07:33:00+00:00,27375.875,target,104.0,208,18.0,2026
spring_setup,LONG,2026-04-30 07:41:00+00:00,27368.25,27335.25,27417.75,2026-04-30 07:52:00+00:00,27335.25,stop,-66.0,-132,11.0,2026
spring_setup,LONG,2026-04-30 08:06:00+00:00,27370.25,27329.0,27432.125,2026-04-30 08:21:00+00:00,27329.0,stop,-82.5,-165,15.0,2026
spring_setup,LONG,2026-04-30 08:31:00+00:00,27368.0,27335.25,27417.125,2026-04-30 09:20:00+00:00,27335.25,stop,-65.5,-131,49.0,2026
bias_momentum,LONG,2026-04-30 08:45:00+00:00,27385.0,27373.0,27415.0,2026-04-30 08:47:00+00:00,27373.0,stop,-24.0,-48,2.0,2026
bias_momentum,LONG,2026-04-30 08:47:00+00:00,27383.25,27371.5,27412.625,2026-04-30 08:53:00+00:00,27371.5,stop,-23.5,-47,6.0,2026
bias_momentum,LONG,2026-04-30 08:53:00+00:00,27378.5,27368.0,27404.75,2026-04-30 08:55:00+00:00,27368.0,stop,-21.0,-42,2.0,2026
bias_momentum,LONG,2026-04-30 08:56:00+00:00,27372.75,27362.0,27399.625,2026-04-30 08:57:00+00:00,27362.0,stop,-21.5,-43,1.0,2026
bias_momentum,LONG,2026-04-30 09:00:00+00:00,27370.25,27358.5,27399.625,2026-04-30 09:08:00+00:00,27358.5,stop,-23.5,-47,8.0,2026
bias_momentum,LONG,2026-04-30 09:08:00+00:00,27361.0,27351.5,27384.75,2026-04-30 09:10:00+00:00,27351.5,stop,-19.0,-38,2.0,2026
bias_momentum,LONG,2026-04-30 09:26:00+00:00,27350.75,27335.75,27388.25,2026-04-30 09:29:00+00:00,27388.25,target,75.0,150,3.0,2026
spring_setup,LONG,2026-04-30 09:36:00+00:00,27408.5,27375.0,27458.75,2026-04-30 09:44:00+00:00,27375.0,stop,-67.0,-134,8.0,2026
bias_momentum,LONG,2026-04-30 09:45:00+00:00,27380.5,27371.0,27404.25,2026-04-30 09:51:00+00:00,27371.0,stop,-19.0,-38,6.0,2026
spring_setup,LONG,2026-04-30 09:57:00+00:00,27363.5,27326.5,27419.0,2026-04-30 10:27:00+00:00,27419.0,target,111.0,222,30.0,2026
bias_momentum,LONG,2026-04-30 10:00:00+00:00,27376.25,27361.25,27413.75,2026-04-30 10:26:00+00:00,27413.75,target,75.0,150,26.0,2026
spring_setup,LONG,2026-04-30 10:39:00+00:00,27383.0,27341.0,27446.0,2026-04-30 11:21:00+00:00,27446.0,target,126.0,252,42.0,2026
bias_momentum,LONG,2026-04-30 10:45:00+00:00,27390.25,27376.0,27425.875,2026-04-30 10:50:00+00:00,27376.0,stop,-28.5,-57,5.0,2026
bias_momentum,LONG,2026-04-30 10:56:00+00:00,27367.0,27355.75,27395.125,2026-04-30 11:05:00+00:00,27395.125,target,56.0,112,9.0,2026
bias_momentum,LONG,2026-04-30 11:05:00+00:00,27395.0,27380.0,27432.5,2026-04-30 11:09:00+00:00,27432.5,target,75.0,150,4.0,2026
spring_setup,LONG,2026-04-30 11:33:00+00:00,27472.25,27432.25,27532.25,2026-04-30 12:27:00+00:00,27532.25,target,120.0,240,54.0,2026
bias_momentum,LONG,2026-04-30 11:45:00+00:00,27454.25,27442.75,27483.0,2026-04-30 11:52:00+00:00,27442.75,stop,-23.0,-46,7.0,2026
bias_momentum,LONG,2026-04-30 11:55:00+00:00,27446.0,27433.5,27477.25,2026-04-30 12:11:00+00:00,27477.25,target,62.5,125,16.0,2026
spring_setup,LONG,2026-04-30 12:35:00+00:00,27500.25,27465.5,27552.375,2026-04-30 13:30:00+00:00,27465.5,stop,-69.5,-139,55.0,2026
bias_momentum,LONG,2026-04-30 12:35:00+00:00,27500.25,27495.75,27511.5,2026-04-30 12:36:00+00:00,27495.75,stop,-9.0,-18,1.0,2026
bias_momentum,LONG,2026-04-30 12:36:00+00:00,27496.25,27490.5,27510.625,2026-04-30 12:37:00+00:00,27490.5,stop,-11.5,-23,1.0,2026
bias_momentum,LONG,2026-04-30 12:37:00+00:00,27494.25,27488.25,27509.25,2026-04-30 12:44:00+00:00,27488.25,stop,-12.0,-24,7.0,2026
bias_momentum,LONG,2026-04-30 12:45:00+00:00,27495.5,27480.5,27533.0,2026-04-30 12:56:00+00:00,27533.0,target,75.0,150,11.0,2026
bias_momentum,LONG,2026-04-30 13:15:00+00:00,27503.0,27496.5,27519.25,2026-04-30 13:25:00+00:00,27496.5,stop,-13.0,-26,10.0,2026
bias_momentum,LONG,2026-04-30 13:25:00+00:00,27513.0,27498.0,27550.5,2026-04-30 13:27:00+00:00,27498.0,stop,-30.0,-60,2.0,2026
spring_setup,LONG,2026-04-30 13:45:00+00:00,27359.75,27309.75,27434.75,2026-04-30 13:46:00+00:00,27309.75,stop,-100.0,-200,1.0,2026
spring_setup,LONG,2026-04-30 13:49:00+00:00,27324.75,27274.75,27399.75,2026-04-30 13:52:00+00:00,27274.75,stop,-100.0,-200,3.0,2026
bias_momentum,SHORT,2026-04-30 14:05:00+00:00,27277.0,27292.0,27239.5,2026-04-30 14:06:00+00:00,27292.0,stop,-30.0,-60,1.0,2026
bias_momentum,SHORT,2026-04-30 14:06:00+00:00,27259.75,27274.75,27222.25,2026-04-30 14:07:00+00:00,27274.75,stop,-30.0,-60,1.0,2026
bias_momentum,SHORT,2026-04-30 14:07:00+00:00,27267.0,27282.0,27229.5,2026-04-30 14:08:00+00:00,27229.5,target,75.0,150,1.0,2026
bias_momentum,SHORT,2026-04-30 14:08:00+00:00,27207.0,27222.0,27169.5,2026-04-30 14:09:00+00:00,27222.0,stop,-30.0,-60,1.0,2026
bias_momentum,SHORT,2026-04-30 14:09:00+00:00,27227.5,27242.5,27190.0,2026-04-30 14:12:00+00:00,27242.5,stop,-30.0,-60,3.0,2026
bias_momentum,SHORT,2026-04-30 14:15:00+00:00,27224.75,27239.75,27187.25,2026-04-30 14:16:00+00:00,27187.25,target,75.0,150,1.0,2026
bias_momentum,SHORT,2026-04-30 14:16:00+00:00,27167.5,27182.5,27130.0,2026-04-30 14:17:00+00:00,27182.5,stop,-30.0,-60,1.0,2026
bias_momentum,SHORT,2026-04-30 14:17:00+00:00,27177.25,27192.25,27139.75,2026-04-30 14:18:00+00:00,27192.25,stop,-30.0,-60,1.0,2026
bias_momentum,SHORT,2026-04-30 14:18:00+00:00,27200.5,27215.5,27163.0,2026-04-30 14:19:00+00:00,27215.5,stop,-30.0,-60,1.0,2026
bias_momentum,SHORT,2026-04-30 14:19:00+00:00,27214.75,27229.75,27177.25,2026-04-30 14:20:00+00:00,27229.75,stop,-30.0,-60,1.0,2026
bias_momentum,SHORT,2026-04-30 14:25:00+00:00,27211.5,27226.5,27174.0,2026-04-30 14:28:00+00:00,27226.5,stop,-30.0,-60,3.0,2026
bias_momentum,SHORT,2026-04-30 14:28:00+00:00,27216.0,27231.0,27178.5,2026-04-30 14:29:00+00:00,27231.0,stop,-30.0,-60,1.0,2026
bias_momentum,SHORT,2026-04-30 14:30:00+00:00,27245.5,27249.5,27235.5,2026-04-30 14:31:00+00:00,27249.5,stop,-8.0,-16,1.0,2026
bias_momentum,SHORT,2026-04-30 14:31:00+00:00,27257.5,27268.5,27230.0,2026-04-30 14:32:00+00:00,27268.5,stop,-22.0,-44,1.0,2026
bias_momentum,SHORT,2026-04-30 14:32:00+00:00,27265.5,27277.0,27236.75,2026-04-30 14:33:00+00:00,27236.75,target,57.5,115,1.0,2026
